"thour","tdate","Ph","Tdelta","Gv","Ph.l0","Ph.l1","Ph.l2","Ph.l3","Ph.l4","Ph.l5","Ph.l6","Ph.l7","Ph.l8","Ph.l9","Ph.l10","Tdelta.l0","Tdelta.l1","Tdelta.l2","Tdelta.l3","Tdelta.l4","Tdelta.l5","Tdelta.l6","Tdelta.l7","Tdelta.l8","Tdelta.l9","Tdelta.l10","Gv.l0","Gv.l1","Gv.l2","Gv.l3","Gv.l4","Gv.l5","Gv.l6","Gv.l7","Gv.l8","Gv.l9","Gv.l10"
140,"2013-02-04 03:00:00",81,19.4017916666667,-0.178407622741667,81,82,83,84,85,86,86,86,85,84,82,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,21.096375,21.5310833333333,21.8917916666667,22.0860416666667,21.8073333333333,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354,-0.226679586558333,-0.252309431516667,-0.330474806191667,0.12679263565,8.26040051679167
141,"2013-02-04 04:00:00",79,18.7932083333333,-0.079748062025,79,81,82,83,84,85,86,86,86,85,84,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,21.096375,21.5310833333333,21.8917916666667,22.0860416666667,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354,-0.226679586558333,-0.252309431516667,-0.330474806191667,0.12679263565
142,"2013-02-04 05:00:00",78,17.6825416666667,-0.1517118863,78,79,81,82,83,84,85,86,86,86,85,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,21.096375,21.5310833333333,21.8917916666667,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354,-0.226679586558333,-0.252309431516667,-0.330474806191667
143,"2013-02-04 06:00:00",76,17.2745,-0.328875968983333,76,78,79,81,82,83,84,85,86,86,86,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,21.096375,21.5310833333333,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354,-0.226679586558333,-0.252309431516667
144,"2013-02-04 07:00:00",74,17.21975,-0.4411498708,74,76,78,79,81,82,83,84,85,86,86,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,21.096375,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354,-0.226679586558333
145,"2013-02-04 08:00:00",73,17.0270416666667,-0.603666020666667,73,74,76,78,79,81,82,83,84,85,86,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,20.8841666666667,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333,-0.249499354
146,"2013-02-04 09:00:00",72,17.432375,1.75029069768333,72,73,74,76,78,79,81,82,83,84,85,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,20.3945416666667,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333,-0.200306847533333
147,"2013-02-04 10:00:00",71,17.4704583333333,11.2210432816417,71,72,73,74,76,78,79,81,82,83,84,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,20.0795833333333,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725,-0.146043281658333
148,"2013-02-04 11:00:00",68,16.8890416666667,24.8041505168,68,71,72,73,74,76,78,79,81,82,83,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,19.866375,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333,-0.220284237725
149,"2013-02-04 12:00:00",66,16.21775,26.4911821705417,66,68,71,72,73,74,76,78,79,81,82,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,19.6373333333333,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667,-0.198029715758333
150,"2013-02-04 13:00:00",65,16.0365,34.222690568475,65,66,68,71,72,73,74,76,78,79,81,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,19.4017916666667,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025,-0.178407622741667
151,"2013-02-04 14:00:00",64,16.1278333333333,40.726033591725,64,65,66,68,71,72,73,74,76,78,79,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,18.7932083333333,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863,-0.079748062025
152,"2013-02-04 15:00:00",61,16.83775,61.7406653746667,61,64,65,66,68,71,72,73,74,76,78,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,17.6825416666667,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333,-0.1517118863
153,"2013-02-04 16:00:00",57,16.920875,82.76319444445,57,61,64,65,66,68,71,72,73,74,76,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,17.2745,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708,-0.328875968983333
154,"2013-02-04 17:00:00",55,17.2681666666667,161.27713178295,55,57,61,64,65,66,68,71,72,73,74,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,17.21975,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667,-0.4411498708
155,"2013-02-04 18:00:00",64,18.2095,5.33761304908333,64,55,57,61,64,65,66,68,71,72,73,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,17.0270416666667,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333,-0.603666020666667
156,"2013-02-04 19:00:00",67,18.6888333333333,-0.891343669258333,67,64,55,57,61,64,65,66,68,71,72,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,17.432375,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417,1.75029069768333
157,"2013-02-04 20:00:00",69,19.0703333333333,-0.580652454783333,69,67,64,55,57,61,64,65,66,68,71,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,17.4704583333333,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168,11.2210432816417
158,"2013-02-04 21:00:00",72,18.5730416666667,-0.412128552975,72,69,67,64,55,57,61,64,65,66,68,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,16.8890416666667,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417,24.8041505168
159,"2013-02-04 22:00:00",73,18.49375,-0.63956718345,73,72,69,67,64,55,57,61,64,65,66,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,16.21775,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475,26.4911821705417
160,"2013-02-04 23:00:00",74,18.7582916666667,-0.572173772616667,74,73,72,69,67,64,55,57,61,64,65,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,16.0365,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725,34.222690568475
161,"2013-02-05 00:00:00",74,19.0372916666667,-0.88178294575,74,74,73,72,69,67,64,55,57,61,64,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,16.1278333333333,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667,40.726033591725
162,"2013-02-05 01:00:00",75,19.3862083333333,-1.08210594314167,75,74,74,73,72,69,67,64,55,57,61,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,16.83775,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445,61.7406653746667
163,"2013-02-05 02:00:00",77,19.9640416666667,-1.2143895349,77,75,74,74,73,72,69,67,64,55,57,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,16.920875,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295,82.76319444445
164,"2013-02-05 03:00:00",78,20.2937083333333,-1.149870801025,78,77,75,74,74,73,72,69,67,64,55,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,17.2681666666667,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333,161.27713178295
165,"2013-02-05 04:00:00",79,20.4710833333333,-1.16078811368333,79,78,77,75,74,74,73,72,69,67,64,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,18.2095,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333,5.33761304908333
166,"2013-02-05 05:00:00",81,20.2815416666667,-0.514906330741667,81,79,78,77,75,74,74,73,72,69,67,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,18.6888333333333,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333,-0.891343669258333
167,"2013-02-05 06:00:00",81,20.21775,-1.03824289405,81,81,79,78,77,75,74,74,73,72,69,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,19.0703333333333,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975,-0.580652454783333
168,"2013-02-05 07:00:00",82,22.012125,-0.363372093016667,82,81,81,79,78,77,75,74,74,73,72,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,18.5730416666667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345,-0.412128552975
169,"2013-02-05 08:00:00",84,23.6945833333333,-0.112080103366667,84,82,81,81,79,78,77,75,74,74,73,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,18.49375,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667,-0.63956718345
170,"2013-02-05 09:00:00",86,22.5325833333333,6.98590116278333,86,84,82,81,81,79,78,77,75,74,74,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,18.7582916666667,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575,-0.572173772616667
171,"2013-02-05 10:00:00",83,21.7495833333333,102.009802971583,83,86,84,82,81,81,79,78,77,75,74,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,19.0372916666667,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167,-0.88178294575
172,"2013-02-05 11:00:00",65,20.7966666666667,243.4401485788,65,83,86,84,82,81,81,79,78,77,75,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,19.3862083333333,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349,-1.08210594314167
173,"2013-02-05 12:00:00",46,20.5819166666667,276.21296834625,46,65,83,86,84,82,81,81,79,78,77,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,19.9640416666667,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025,-1.2143895349
174,"2013-02-05 13:00:00",19,20.0005416666667,515.796253229983,19,46,65,83,86,84,82,81,81,79,78,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,20.2937083333333,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333,-1.149870801025
175,"2013-02-05 14:00:00",54,20.7276666666667,127.492829457358,54,19,46,65,83,86,84,82,81,81,79,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,20.4710833333333,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667,-1.16078811368333
176,"2013-02-05 15:00:00",72,21.612125,34.1360626615,72,54,19,46,65,83,86,84,82,81,81,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,20.2815416666667,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405,-0.514906330741667
177,"2013-02-05 16:00:00",61,21.679125,255.584706072367,61,72,54,19,46,65,83,86,84,82,81,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,20.21775,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667,-1.03824289405
178,"2013-02-05 17:00:00",69,22.89875,55.3649547803417,69,61,72,54,19,46,65,83,86,84,82,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,22.012125,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667,-0.363372093016667
179,"2013-02-05 18:00:00",79,23.3164583333333,7.97535529714167,79,69,61,72,54,19,46,65,83,86,84,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,23.6945833333333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333,-0.112080103366667
180,"2013-02-05 19:00:00",84,23.524375,-1.60216408268333,84,79,69,61,72,54,19,46,65,83,86,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,22.5325833333333,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583,6.98590116278333
181,"2013-02-05 20:00:00",87,23.9135833333333,-1.397416020675,87,84,79,69,61,72,54,19,46,65,83,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,21.7495833333333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788,102.009802971583
182,"2013-02-05 21:00:00",90,24.0129583333333,-1.16204780363333,90,87,84,79,69,61,72,54,19,46,65,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,20.7966666666667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625,243.4401485788
183,"2013-02-05 22:00:00",93,24.0157083333333,-0.851001291991667,93,90,87,84,79,69,61,72,54,19,46,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,20.5819166666667,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983,276.21296834625
184,"2013-02-05 23:00:00",94,23.9163333333333,-0.597270671833333,94,93,90,87,84,79,69,61,72,54,19,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,20.0005416666667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358,515.796253229983
185,"2013-02-06 00:00:00",96,24.0411666666667,-0.596963824291667,96,94,93,90,87,84,79,69,61,72,54,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,20.7276666666667,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615,127.492829457358
186,"2013-02-06 01:00:00",96,24.49675,-0.626291989658333,96,96,94,93,90,87,84,79,69,61,72,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,21.612125,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367,34.1360626615
187,"2013-02-06 02:00:00",98,24.4497916666667,-0.927244832041667,98,96,96,94,93,90,87,84,79,69,61,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,21.679125,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417,255.584706072367
188,"2013-02-06 03:00:00",97,24.2555416666667,-0.657428940566667,97,98,96,96,94,93,90,87,84,79,69,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,22.89875,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167,55.3649547803417
189,"2013-02-06 04:00:00",97,23.9722916666667,-0.247884366908333,97,97,98,96,96,94,93,90,87,84,79,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,23.3164583333333,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333,7.97535529714167
190,"2013-02-06 05:00:00",97,24.439875,-0.45954457365,97,97,97,98,96,96,94,93,90,87,84,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,23.524375,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675,-1.60216408268333
191,"2013-02-06 06:00:00",97,24.5016666666667,-0.612871447016667,97,97,97,97,98,96,96,94,93,90,87,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,23.9135833333333,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333,-1.397416020675
192,"2013-02-06 07:00:00",96,23.9842083333333,-0.988743540041667,96,97,97,97,97,98,96,96,94,93,90,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,24.0129583333333,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667,-1.16204780363333
193,"2013-02-06 08:00:00",96,23.6670833333333,0.011127260975,96,96,97,97,97,97,98,96,96,94,93,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,24.0157083333333,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333,-0.851001291991667
194,"2013-02-06 09:00:00",95,23.5707916666667,0.560691214466667,95,96,96,97,97,97,97,98,96,96,94,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,23.9163333333333,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667,-0.597270671833333
195,"2013-02-06 10:00:00",95,24.015125,7.97764857881667,95,95,96,96,97,97,97,97,98,96,96,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,24.0411666666667,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333,-0.596963824291667
196,"2013-02-06 11:00:00",94,24.5670416666667,21.7945736434083,94,95,95,96,96,97,97,97,97,98,96,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,24.49675,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667,-0.626291989658333
197,"2013-02-06 12:00:00",93,24.31175,27.1210109819167,93,94,95,95,96,96,97,97,97,97,98,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,24.4497916666667,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667,-0.927244832041667
198,"2013-02-06 13:00:00",70,23.7223333333333,280.092958656325,70,93,94,95,95,96,96,97,97,97,97,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,24.2555416666667,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333,-0.657428940566667
199,"2013-02-06 14:00:00",14,22.322375,876.008527131792,14,70,93,94,95,95,96,96,97,97,97,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,23.9722916666667,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365,-0.247884366908333
200,"2013-02-06 15:00:00",31,21.3269583333333,441.191424418633,31,14,70,93,94,95,95,96,96,97,97,21.3269583333333,22.322375,23.7223333333333,24.31175,24.5670416666667,24.015125,23.5707916666667,23.6670833333333,23.9842083333333,24.5016666666667,24.439875,441.191424418633,876.008527131792,280.092958656325,27.1210109819167,21.7945736434083,7.97764857881667,0.560691214466667,0.011127260975,-0.988743540041667,-0.612871447016667,-0.45954457365
